,Unnamed: 0,timestamp,unique_id,orig_host,orig_port,resp_host,resp_port,protocol,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,Label
5734,5734,1674144918.095149,CsjQ2f1FpYEea28N39,192.168.137.129,59677,192.168.137.1,53,udp,dns,0.638376,116,244,SF,T,T,0,Dd,2,172,2,300,-,Mirai_DDoS
5735,5735,1674144922.331227,C9eX3u43JTkcsEacY8,192.168.137.163,36960,47.254.83.84,1340,tcp,-,0.811395,0,0,SF,T,F,0,ShAFaf,4,216,3,164,-,Mirai_DDoS
5736,5736,1674144918.244933,Cvm4JW1FByCpd4QiRk,192.168.137.129,58533,192.168.137.1,53,udp,dns,0.279163,60,146,SF,T,T,0,Dd,1,88,1,174,-,Mirai_DDoS
5737,5737,1674144594.797041,C4nd993bmYYfWxOGq5,192.168.137.186,50446,54.210.235.8,443,tcp,-,33.800861,0,0,S1,T,F,0,Sh,5,240,9,432,-,Mirai_DDoS
5738,5738,1674144858.967983,CoA29DOVgUfhUkNf8,192.168.137.171,8,192.168.137.254,0,icmp,-,10.042328,504,0,OTH,T,T,0,-,9,756,0,0,-,Mirai_DDoS
5739,5739,1674144629.097358,CBf32jSqBQq0FWOWg,192.168.137.206,60874,108.139.53.212,443,tcp,-,-,-,-,OTH,T,F,0,A,1,52,0,0,-,Mirai_DDoS
5740,5740,1674144919.263781,COPt3vIw8gnzUW1u6,192.168.137.254,47150,192.168.137.1,53,udp,dns,0.279895,65,161,SF,T,T,0,Dd,1,93,1,189,-,Mirai_DDoS
5741,5741,1674144919.286211,CuJBLo1muLxRV6QaA9,192.168.137.254,50211,8.8.8.8,53,udp,dns,0.282408,39,167,SF,T,F,0,Dd,1,67,1,195,-,Mirai_DDoS
5742,5742,1674144919.286214,CyIK2L1kZYB1W6EAe,192.168.137.254,50211,192.168.137.1,53,udp,dns,0.283890,39,167,SF,T,T,0,Dd,1,67,1,195,-,Mirai_DDoS
5743,5743,1674144919.429108,CnCbVO3F7fNGbT3HPe,192.168.137.254,44777,192.168.137.1,53,udp,dns,0.324263,47,111,SF,T,T,0,Dd,1,75,1,139,-,Mirai_DDoS
5744,5744,1674144527.381471,CwDMhO150AvfRN9y42,192.168.137.29,50970,3.231.241.177,443,tcp,-,102.348563,316,151,SF,T,F,0,DadtTFf,9,1200,14,1318,-,Mirai_DDoS
5745,5745,1674144920.007489,C957K121EzuvhcIBkk,192.168.137.191,39708,192.168.137.1,53,udp,dns,0.275566,44,126,SF,T,T,0,Dd,1,72,1,154,-,Mirai_DDoS
5746,5746,1674144920.107283,CyjBhX2clO1d9G1gXi,192.168.137.163,55360,192.168.137.1,53,udp,dns,0.535394,33,147,SF,T,T,0,Dd,1,61,1,175,-,Mirai_DDoS
5747,5747,1674144920.411892,Cui8uWivdhj1CuRx,192.168.137.191,34443,192.168.137.1,53,udp,dns,0.275661,44,76,SF,T,T,0,Dd,1,72,1,104,-,Mirai_DDoS
5748,5748,1674144920.447967,C5QGKq3SzrT1OsIZU4,192.168.137.140,35031,8.8.8.8,53,udp,dns,0.286668,31,79,SF,T,F,0,Dd,1,59,1,107,-,Mirai_DDoS
5749,5749,1674144925.493807,C3fsGa3OI3F7GDei3g,192.168.137.190,58848,52.11.155.34,21,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,Mirai_DDoS
5750,5750,1674144925.958521,Cfgem71XSOmR6hBvhc,192.168.137.163,40952,120.76.210.199,80,tcp,-,3.830972,0,0,S0,T,F,0,S,2,120,0,0,-,Mirai_DDoS
5751,5751,1674144922.500944,CPosxg3zEibZy7IUb1,192.168.137.58,47409,51.145.143.28,443,tcp,ssl,3.846802,1782,6269,SF,T,F,4356,ShADacdgFf,15,2570,10,2441,-,Mirai_DDoS
5752,5752,1674144859.49645,CJzWM74elCAu9QRbUk,192.168.137.171,8,192.168.137.93,0,icmp,-,11.983121,336,336,OTH,T,T,0,-,6,504,6,504,-,Mirai_DDoS
5753,5753,1674144859.483469,CUKM713qf554qGZMoe,192.168.137.171,8,192.168.137.141,0,icmp,-,11.996104,336,336,OTH,T,T,0,-,6,504,6,504,-,Mirai_DDoS
5754,5754,1674144911.933487,CukenOShugbQRh1n3,192.168.137.129,57781,192.168.137.1,53,udp,dns,1.317952,118,250,SF,T,T,0,Dd,2,174,2,306,-,Mirai_DDoS
5755,5755,1674144922.196146,CNcDVyiJOMF3t0c8a,192.168.137.100,47881,192.168.137.1,53,udp,dns,0.295655,33,163,SF,T,T,0,Dd,1,61,1,191,-,Mirai_DDoS
5756,5756,1674144922.33067,CnrcYE2fdGN2JpIitb,192.168.137.163,45369,192.168.137.1,53,udp,dns,0.272202,37,53,SF,T,T,0,Dd,1,65,1,81,-,Mirai_DDoS
5757,5757,1674144872.508298,CrwN8e1xndrPPZK8x9,192.168.137.205,3,18.182.200.45,3,icmp,-,-,-,-,OTH,T,F,0,-,1,76,0,0,-,Mirai_DDoS
5758,5758,1674144923.310329,CrAzen1LkTnixhrJyb,192.168.137.237,33391,8.8.8.8,53,udp,dns,0.286127,32,48,SF,T,F,0,Dd,1,60,1,76,-,Mirai_DDoS
5759,5759,1674144924.148608,CtEpkA2Bs7SuqQAB1c,192.168.137.237,49424,34.211.18.55,8443,tcp,ssl,4.204314,1145,3881,SF,T,F,3422,ShADacgdTtFf,15,2416,10,1407,-,Mirai_DDoS
5760,5760,1674144600.727725,CHmmOJuJ1St7w2Mtc,192.168.137.237,53047,44.240.127.203,8443,tcp,-,32.938794,0,0,S1,T,F,0,Sh,3,180,8,480,-,Mirai_DDoS
5761,5761,1674144923.691568,CVmCXd2VZVcZYfroel,192.168.137.237,53639,8.8.8.8,53,udp,dns,0.296378,33,234,SF,T,F,0,Dd,1,61,1,262,-,Mirai_DDoS
5762,5762,1674144932.799701,CYmn304Oj8fUuwA8m5,192.168.137.163,40953,120.76.210.199,80,tcp,-,0.909677,0,0,RSTO,T,F,0,ShR,2,100,1,60,-,Mirai_DDoS
5763,5763,1674144923.826535,CuUNLS1kVRpdGfAuhk,192.168.137.237,50069,192.168.137.1,53,udp,dns,0.284475,37,314,SF,T,T,0,Dd,1,65,1,342,-,Mirai_DDoS
5764,5764,1674144923.923978,CI61tu4FB8yAj7bmXl,192.168.137.237,43219,192.168.137.1,53,udp,dns,0.264499,60,284,SF,T,T,0,Dd,1,88,1,312,-,Mirai_DDoS
5765,5765,1674144923.926275,Cg3BgX3BPv7yvQQqGj,192.168.137.237,55091,8.8.8.8,53,udp,dns,0.294939,33,234,SF,T,F,0,Dd,1,61,1,262,-,Mirai_DDoS
5766,5766,1674144874.04442,CRT5ej3q1dn2XdBHy5,192.168.137.205,48503,10.0.0.1,123,udp,ntp,-,-,-,S0,T,T,0,D,1,76,0,0,-,Mirai_DDoS
5767,5767,1674144924.14055,C8bNRt4zcP6h38Z6q6,192.168.137.237,53845,192.168.137.1,53,udp,dns,0.285556,37,218,SF,T,T,0,Dd,1,65,1,246,-,Mirai_DDoS
5768,5768,1674144490.087369,CmhjzS9UVo3KdY922,192.168.137.174,34864,3.223.181.245,443,tcp,-,144.183133,9709,365,SF,T,F,0,ADdaCtTFf,17,5335,32,3725,-,Mirai_DDoS
5769,5769,1674144832.751699,CtGz7r3yB7rDlWTLZ1,192.168.137.184,20857,54.153.101.7,32100,udp,-,41.612022,196,56,SF,T,F,0,Dd,5,336,4,168,-,Mirai_DDoS
5770,5770,1674144924.506126,CES1EK2KafUpsOYa8a,192.168.137.205,47729,192.168.137.1,53,udp,dns,0.249158,36,52,SF,T,T,0,Dd,1,64,1,80,-,Mirai_DDoS
5771,5771,1674144832.751697,CHmJ6Z2GSfWY8dMH3k,192.168.137.184,20857,34.235.4.153,32100,udp,-,41.883312,196,68,SF,T,F,0,Dd,5,336,5,208,-,Mirai_DDoS
5772,5772,1674144832.751694,CYOCEc41RJGS94LGW5,192.168.137.184,20857,18.223.127.200,32100,udp,-,41.895244,196,56,SF,T,F,0,Dd,5,336,4,168,-,Mirai_DDoS
5773,5773,1674144616.455984,CXta7X3Ppg5yuavF0i,192.168.137.141,28514,100.21.156.247,8886,tcp,-,18.280744,0,0,S1,T,F,0,Sh,6,264,9,396,-,Mirai_DDoS
5774,5774,1674144924.923215,CWb5or308IEItbGw79,192.168.137.205,37165,192.168.137.1,53,udp,dns,0.249125,35,51,SF,T,T,0,Dd,1,63,1,79,-,Mirai_DDoS
5775,5775,1674144923.077555,CxTGJd1bwEL7uIa41b,192.168.137.241,52983,34.218.107.222,443,tcp,ssl,7.301657,520,589,SF,T,F,0,SADhadtTFfR,14,1169,15,1899,-,Mirai_DDoS
5776,5776,1674144603.952211,C6nxof4t8z9gF3xqF9,192.168.137.17,35128,18.161.34.109,443,tcp,-,32.333814,0,0,S1,T,F,0,Sh,1,60,6,360,-,Mirai_DDoS
5777,5777,1674144603.952208,CrxZD72SfnV5rxUrY6,192.168.137.17,44154,18.161.34.22,443,tcp,-,32.438839,0,0,S1,T,F,0,Sh,1,60,6,360,-,Mirai_DDoS
5778,5778,1674144916.981301,CNFww97ApEHcuDpE9,192.168.137.186,52581,192.168.137.1,53,udp,dns,1.256094,120,376,SF,T,T,0,Dd,2,176,2,432,-,Mirai_DDoS
5779,5779,1674144605.658514,CVU6lA4XM6pepAAONb,192.168.137.237,33316,34.208.83.227,8443,tcp,-,31.695863,0,0,S1,T,F,0,Sh,1,60,5,300,-,Mirai_DDoS
5780,5780,1674144920.038419,CMvclWhXKoOaNfJnc,192.168.137.98,49613,54.148.153.241,8886,tcp,ssl,12.830782,263,243,RSTO,T,F,0,ShADadTtR,12,832,9,698,-,Mirai_DDoS
5781,5781,1674144929.449185,CKtJzC2gb1bVXM2Q73,192.168.137.237,45322,52.41.225.81,8443,tcp,ssl,3.284407,1177,3834,SF,T,F,1975,ShADadcgFf,14,1921,8,2292,-,Mirai_DDoS
5782,5782,1674144928.024294,C76fEl3hTTayqLjxvf,192.168.137.237,53535,8.8.8.8,53,udp,dns,0.287279,33,234,SF,T,F,0,Dd,1,61,1,262,-,Mirai_DDoS
5783,5783,1674144928.113554,C7kUN1tXSiQRzNgmi,192.168.137.68,53920,192.168.137.1,53,udp,dns,0.276771,44,124,SF,T,T,0,Dd,1,72,1,152,-,Mirai_DDoS
5784,5784,1674144928.114146,Cdkrvx3n11skrGxuVb,192.168.137.17,62370,192.168.137.1,53,udp,dns,0.283681,57,105,SF,T,T,0,Dd,1,85,1,133,-,Mirai_DDoS
5785,5785,1674144931.834073,C0mhPx17AZKJQKCyxh,192.168.137.254,53742,18.161.33.22,443,tcp,ssl,1.326315,1377,7654,SF,T,F,7616,ShADgadFRRRcf,22,2501,19,7065,-,Mirai_DDoS
5786,5786,1674144923.063515,COa7j33c73zcKwsj9a,192.168.137.129,61463,52.239.141.196,443,tcp,ssl,10.567910,1265,149199,RSTO,T,F,133088,SADhcTgdatcgR,51,4592,18,19838,-,Mirai_DDoS
5787,5787,1674144918.095152,CWQVOt1kyRtpKnQufh,192.168.137.129,61462,52.239.141.196,443,tcp,ssl,15.536277,1265,149145,RSTO,T,F,144765,ShADgcdTacgR,41,3723,7,6134,-,Mirai_DDoS
5788,5788,1674144933.82539,Cy38Br1jZT7bfWRhqd,192.168.137.163,40953,120.76.210.199,80,tcp,-,2.017182,0,0,S0,T,F,0,S,2,120,0,0,-,Mirai_DDoS
5789,5789,1674144860.345574,CfD5TxZqMpTgLmWf,192.168.137.171,8,192.168.137.97,0,icmp,-,18.672840,504,504,OTH,T,T,0,-,9,756,9,756,-,Mirai_DDoS
5790,5790,1674144860.355299,CScl4n2Ls5WguR41Dg,192.168.137.171,8,192.168.137.117,0,icmp,-,18.769255,504,504,OTH,T,T,0,-,9,756,9,756,-,Mirai_DDoS
5791,5791,1674144607.356363,CtB3Nf141GX4AMiwk6,192.168.137.237,58246,44.238.7.193,8443,tcp,-,31.835197,0,0,S1,T,F,0,Sh,1,60,6,360,-,Mirai_DDoS
5792,5792,1674144932.513648,CgmYNl1Qzad6Q4b1ge,192.168.137.237,45323,52.41.225.81,8443,tcp,ssl,1.700181,1139,5200,SF,T,F,4922,SADhgacdFtf,15,1951,9,2254,-,Mirai_DDoS
5793,5793,1674144929.239762,C9CfpDdqzd5zBZOx1,fe80::3363:f518:706:7ecf,5353,ff02::fb,5353,udp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,Mirai_DDoS
5794,5794,1674144858.587723,CEi9r82nlE1mlvm1S7,192.168.137.171,8,192.168.137.109,0,icmp,-,21.169864,504,336,OTH,T,T,0,-,9,756,6,504,-,Mirai_DDoS
5795,5795,1674144893.342222,CAF2D93v3BbDlQmg56,192.168.137.209,45445,54.194.97.218,443,tcp,ssl,41.935669,805,961,SF,T,F,809,ShADadtTgFf,20,1940,15,1941,-,Mirai_DDoS
5796,5796,1674144930.743223,CQWm3S2X3Sx06Ryxqa,192.168.137.68,38275,192.168.137.1,53,udp,dns,0.296731,44,126,SF,T,T,0,Dd,1,72,1,154,-,Mirai_DDoS
5797,5797,1674144930.783579,CVIBgZVCohMc6XP03,192.168.137.254,55295,192.168.137.1,53,udp,dns,0.301208,37,132,SF,T,T,0,Dd,1,65,1,160,-,Mirai_DDoS
5798,5798,1674144481.746304,ChxewP3TplMMSQpwtd,192.168.137.241,40749,54.68.229.105,8886,tcp,-,159.256905,580,345,SF,T,F,0,DdAtTaFfR,12,1336,14,1457,-,Mirai_DDoS
5799,5799,1674144934.010181,CAhZVt1VIH9g0yhi29,192.168.137.237,50135,52.218.137.193,443,tcp,ssl,2.254912,1116,7614,SF,T,F,5882,SAhDgadctFRRf,23,2092,18,6785,-,Mirai_DDoS
5800,5800,1674144930.954454,C2nL6uQrobd2DQuH2,192.168.137.68,37796,3.86.119.99,443,tcp,ssl,5.319537,1482,2085,SF,T,F,215,ShADadgTtFfR,24,3022,20,3211,-,Mirai_DDoS
5801,5801,1674144933.996645,CSe3Ip4FUSXr7OvmN7,192.168.137.237,45324,52.41.225.81,8443,tcp,ssl,2.296868,1199,3834,SF,T,F,3423,SAhDgacdFf,12,1831,6,732,-,Mirai_DDoS
5802,5802,1674144934.640153,CIj6kb4IIxvXAzfRNi,192.168.137.237,43469,54.201.64.147,443,tcp,ssl,1.911695,1041,4036,SF,T,F,3985,SAhDacgdFf,14,1777,8,1042,-,Mirai_DDoS
5803,5803,1674144931.848386,CZeoOp4Iaj34L88pJ8,192.168.137.237,58120,192.168.137.1,53,udp,dns,0.284675,65,149,SF,T,T,0,Dd,1,93,1,177,-,Mirai_DDoS
5804,5804,1674144931.929256,CqVd2N2lEvuPruyke,192.168.137.237,39338,192.168.137.1,53,udp,dns,0.275381,65,161,SF,T,T,0,Dd,1,93,1,189,-,Mirai_DDoS
5805,5805,1674144862.438578,ConHkP1NPKqzzb9dxk,192.168.137.171,8,192.168.137.44,0,icmp,-,19.507796,1008,1008,OTH,T,T,0,-,18,1512,18,1512,-,Mirai_DDoS
5806,5806,1674144932.43109,CN0RISjY36TjjmyR2,192.168.137.237,59567,8.8.8.8,53,udp,dns,0.287156,33,234,SF,T,F,0,Dd,1,61,1,262,-,Mirai_DDoS
5807,5807,1674144932.831321,CnAHPu3ThR7VQ2A7Sk,192.168.137.237,33319,8.8.8.8,53,udp,dns,0.287459,67,179,SF,T,F,0,Dd,1,95,1,207,-,Mirai_DDoS
5808,5808,1674144932.878657,CkVRwBMKh0TYxpfGd,192.168.137.237,38923,8.8.8.8,53,udp,dns,0.286772,51,132,SF,T,F,0,Dd,1,79,1,160,-,Mirai_DDoS
5809,5809,1674144932.905939,CgPCEB1Fat9RttTbkg,192.168.137.129,63732,192.168.137.1,53,udp,dns,0.278545,49,127,SF,T,T,0,Dd,1,77,1,155,-,Mirai_DDoS
5810,5810,1674144932.90713,Cge3C74rHlwtpBVnL9,192.168.137.129,56926,192.168.137.1,53,udp,dns,0.277667,49,65,SF,T,T,0,Dd,1,77,1,93,-,Mirai_DDoS
5811,5811,1674144932.920228,CteOBB22Uy2jkyipWc,192.168.137.237,40743,8.8.8.8,53,udp,dns,0.295716,67,130,SF,T,F,0,Dd,1,95,1,158,-,Mirai_DDoS
5812,5812,1674144483.757781,COIRTp4shO0ZfRVW13,192.168.137.68,33742,52.15.60.193,443,tcp,-,159.743975,2788,142,OTH,T,F,0,^aADdtT,11,6146,18,1548,-,Mirai_DDoS
5813,5813,1674144923.513926,CUkhkh103fVB2jrikf,192.168.137.1,137,192.168.137.255,137,udp,dns,8.546180,300,0,S0,T,T,0,D,6,468,0,0,-,Mirai_DDoS
5814,5814,1674144933.906681,CiWpjL3m9lakylZKu4,192.168.137.237,55428,8.8.8.8,53,udp,dns,0.288571,33,234,SF,T,F,0,Dd,1,61,1,262,-,Mirai_DDoS
5815,5815,1674144933.92514,CQMTsm7mIyPWupQPc,192.168.137.237,57127,8.8.8.8,53,udp,dns,0.286836,53,212,SF,T,F,0,Dd,1,81,1,240,-,Mirai_DDoS
5816,5816,1674144936.203696,CR2WieAJIjfgzLKY1,192.168.137.237,50272,3.5.82.147,443,tcp,ssl,3.137633,1112,8081,SF,T,F,7537,ShADadcgFRRf,22,2236,13,1649,-,Mirai_DDoS
5817,5817,1674144936.197955,C4sO2H2T9D8vSOWbNk,192.168.137.237,39476,52.25.167.164,443,tcp,ssl,3.167106,6271,3824,SF,T,F,3774,ShADacgdFf,18,7223,10,942,-,Mirai_DDoS
5818,5818,1674144934.371205,C1jo7S2KMMPxIVI1D9,192.168.137.248,45687,8.8.8.8,53,udp,dns,0.323347,64,108,SF,T,F,0,Dd,2,120,2,164,-,Mirai_DDoS
5819,5819,1674144934.427063,Cqp9CkXoiYsSNT8Ub,192.168.137.237,51527,8.8.8.8,53,udp,dns,0.305862,53,166,SF,T,F,0,Dd,1,81,1,194,-,Mirai_DDoS
5820,5820,1674144520.41204,CPUClT34omXV8Q69t7,192.168.137.87,62025,3.220.234.253,8883,tcp,-,124.236626,345,207,SF,T,F,0,DdtTaAFfR,13,1348,13,1210,-,Mirai_DDoS
5821,5821,1674144937.390782,Cu7OPtkhjpf4MGoQa,192.168.137.237,43472,54.201.64.147,443,tcp,ssl,2.293988,1044,4039,SF,T,F,4040,ShADgacdFf,13,1728,7,993,-,Mirai_DDoS
5822,5822,1674144939.81175,CuxBGv14DEPmiK3oJh,192.168.137.163,40953,120.76.210.199,80,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,Mirai_DDoS
5823,5823,1674144609.517376,CAHXyV3lRs3oSteHN9,192.168.137.237,56894,34.214.197.0,8443,tcp,-,35.659795,0,0,S1,T,F,0,Sh,4,240,8,480,-,Mirai_DDoS
5824,5824,1674144940.18879,CVAaP04SFdjr2ZHkB6,192.168.137.242,53686,192.168.137.1,53,tcp,-,2.989134,0,0,S0,T,T,0,S,3,180,0,0,-,Mirai_DDoS
5825,5825,1674144940.279912,CZ32G041nZwuF7ndda,192.168.137.129,54831,18.161.14.199,443,tcp,-,-,-,-,SH,T,F,0,F,1,569,0,0,-,Mirai_DDoS
5826,5826,1674144858.843626,C8R3Aa4fE3aCHQqWVl,192.168.137.171,8,192.168.137.22,0,icmp,-,26.478396,504,504,OTH,T,T,0,-,9,756,9,756,-,Mirai_DDoS
5827,5827,1674144922.75704,Cts1Zk2NoETIPL2xq4,192.168.137.185,51909,47.88.56.147,50920,tcp,ssl,17.661728,206,1186,SF,T,F,0,ShADadtfrTFr,11,816,11,3844,-,Mirai_DDoS
5828,5828,1674144629.843874,CPcaem1IVjBM9pUR7l,192.168.137.112,54706,35.161.249.48,20443,tcp,-,15.834810,0,0,S1,T,F,0,Sh,9,396,9,396,-,Mirai_DDoS
5829,5829,1674144939.23158,CHihsHmUwVpbBoHpj,192.168.137.237,37447,52.92.179.138,443,tcp,ssl,1.543869,1120,8147,SF,T,F,8116,SADhgadctgFRRf,30,2448,20,5487,-,Mirai_DDoS
5830,5830,1674144935.964664,C1Lngn3faqW34hH0F7,192.168.137.237,53576,8.8.8.8,53,udp,dns,0.296910,40,237,SF,T,F,0,Dd,1,68,1,265,-,Mirai_DDoS
5831,5831,1674144935.965206,C3eBHS3CpHa9oWZJh4,192.168.137.237,34610,8.8.8.8,53,udp,dns,0.301369,53,212,SF,T,F,0,Dd,1,81,1,240,-,Mirai_DDoS
5832,5832,1674144936.010194,CbBRBGSe3zMO6f2e5,192.168.137.205,43045,192.168.137.1,53,udp,dns,0.250295,36,52,SF,T,T,0,Dd,1,64,1,80,-,Mirai_DDoS
5833,5833,1674144927.210926,Cocke1JFhL91f5a1l,192.168.137.58,47412,51.145.143.28,443,tcp,ssl,13.852590,146978,6269,SF,T,F,58404,ShADacdgCGCGTFf,76,97490,73,5809,-,Mirai_DDoS
5834,5834,1674144936.073488,C2ZvJnugNkraTYqi,192.168.137.205,33935,192.168.137.1,53,udp,dns,0.250171,35,51,SF,T,T,0,Dd,1,63,1,79,-,Mirai_DDoS
5835,5835,1674144936.217712,ClU7y92o0cuhDc7gqa,192.168.137.237,53617,8.8.8.8,53,udp,dns,0.334137,53,166,SF,T,F,0,Dd,1,81,1,194,-,Mirai_DDoS
5836,5836,1674144941.523625,CJAKyI1F0VUCdBzbD,192.168.137.190,58848,52.11.155.34,21,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,Mirai_DDoS
5837,5837,1674144886.441933,CTQo4Mc1khYkg5Ro5,192.168.137.209,60122,216.239.35.0,123,udp,ntp,0.310929,48,48,SF,T,F,0,Dd,1,76,1,76,-,Mirai_DDoS
5838,5838,1674144625.004999,CieZj93CqXxmhgLS04,192.168.137.66,20365,52.12.196.80,8886,tcp,-,22.171051,0,0,S1,T,F,0,Sh,7,308,10,440,-,Mirai_DDoS
5839,5839,1674144932.943375,CdQeVN1Nm6TB9ZvhUa,192.168.137.129,61464,3.91.171.255,443,tcp,ssl,9.466915,10494,7503,SF,T,F,8612,SADhadctTgCGFf,21,9002,29,5267,-,Mirai_DDoS
5840,5840,1674144887.841675,CtjYPs4C0ApAtQUxth,192.168.137.186,3,1.1.1.1,3,icmp,-,0.000003,56,0,OTH,T,F,0,-,2,112,0,0,-,Mirai_DDoS
5841,5841,1674144887.84168,CuAQIS1Z2IpHFxwORa,192.168.137.186,3,8.8.8.8,3,icmp,-,-,-,-,OTH,T,F,0,-,1,56,0,0,-,Mirai_DDoS
5842,5842,1674144887.941524,C6dyDwHsSjFhoVGl7,192.168.137.205,46958,10.0.0.1,123,udp,ntp,-,-,-,S0,T,T,0,D,1,76,0,0,-,Mirai_DDoS
5843,5843,1674144939.047158,C999I02kfQqhnqUPL5,192.168.137.237,36183,8.8.8.8,53,udp,dns,0.287861,53,212,SF,T,F,0,Dd,1,81,1,240,-,Mirai_DDoS
5844,5844,1674144619.505691,CQ555V1lHe85vo2hZh,192.168.137.237,53055,44.240.127.203,8443,tcp,-,31.824693,0,0,S1,T,F,0,Sh,1,60,4,240,-,Mirai_DDoS
5845,5845,1674144941.421159,Csfbeu2sTLLfkeeJwd,192.168.137.237,52054,192.168.137.1,53,udp,dns,0.251709,37,317,SF,T,T,0,Dd,1,65,1,345,-,Mirai_DDoS
5846,5846,1674144941.520069,ClRJ1F2r9ZVfO6msW1,192.168.137.237,54717,192.168.137.1,53,udp,dns,0.250827,60,284,SF,T,T,0,Dd,1,88,1,312,-,Mirai_DDoS
5847,5847,1674144941.696749,C7F6uW1lyDMTqHoD42,192.168.137.237,36379,192.168.137.1,53,udp,dns,0.251292,37,221,SF,T,T,0,Dd,1,65,1,249,-,Mirai_DDoS
5848,5848,1674144942.132823,CVYxXf4xBcxI330Qqa,192.168.137.129,51074,192.168.137.1,53,udp,dns,0.276335,60,76,SF,T,T,0,Dd,1,88,1,104,-,Mirai_DDoS
5849,5849,1674144942.138053,CPbnV41zccj6Qkuo5c,fe80::3363:f518:706:7ecf,5353,ff02::fb,5353,udp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,Mirai_DDoS
5850,5850,1674144942.321862,CN1PcZ3U4HmU9Rj6g,192.168.137.98,1940,192.168.137.1,53,udp,dns,0.285614,31,79,SF,T,T,0,Dd,1,59,1,107,-,Mirai_DDoS
5851,5851,1674144943.980581,CC7gdb3nZMD5izSd3e,192.168.137.29,40106,35.172.113.174,443,tcp,ssl,3.735089,780,3788,SF,T,F,2896,SADhacdgtTFRf,19,2352,15,3215,-,Mirai_DDoS
5852,5852,1674144948.003235,CmiVxy4pBw3CxFGBbd,192.168.137.163,40954,120.76.210.199,80,tcp,-,1.013124,0,0,S0,T,F,0,S,2,120,0,0,-,Mirai_DDoS
5853,5853,1674144893.103997,CmPdo51czrRy4GZDu8,192.168.137.108,41383,239.255.255.250,1900,udp,-,0.555337,2075,0,S0,T,F,0,D,3,2159,0,0,-,Mirai_DDoS
5854,5854,1674144893.104009,C7lRig15ijrZB2XP8j,192.168.137.108,41383,255.255.255.255,1900,udp,-,0.555849,2075,0,S0,T,T,0,D,3,2159,0,0,-,Mirai_DDoS
5855,5855,1674144893.584455,Cqb0JU8yNjg5ybUdd,192.168.137.58,34163,66.220.9.122,123,udp,ntp,0.337092,48,48,SF,T,F,0,Dd,1,76,1,76,-,Mirai_DDoS
5856,5856,1674144894.968849,CZYRuo4XAhzGmxkRUk,192.168.137.205,47654,10.0.0.1,123,udp,ntp,-,-,-,S0,T,T,0,D,1,76,0,0,-,Mirai_DDoS
5857,5857,1674144895.40668,C8F26r4f2IzVYZqi58,192.168.137.209,3,216.239.35.0,3,icmp,-,-,-,-,OTH,T,F,0,-,1,104,0,0,-,Mirai_DDoS
5858,5858,1674144895.820537,Cq4pf5oOVMmxZn5Zg,192.168.137.205,18308,3.221.182.58,32100,udp,-,0.326852,4,20,SF,T,F,0,Dd,1,32,1,48,-,Mirai_DDoS
5859,5859,1674144895.820534,CfMMpy32e46cr4f9Ti,192.168.137.205,18308,47.112.162.49,32100,udp,-,0.601265,4,20,SF,T,F,0,Dd,1,32,1,48,-,Mirai_DDoS
5860,5860,1674144946.659823,CjuXullCNFL6O34ij,192.168.137.68,59505,192.168.137.1,53,udp,dns,0.295623,92,238,SF,T,T,0,Dd,2,148,2,294,-,Mirai_DDoS
5861,5861,1674144947.843322,CpgyeC3TEoQB2LUskc,192.168.137.163,39596,192.168.137.1,53,udp,dns,0.251466,37,53,SF,T,T,0,Dd,1,65,1,81,-,Mirai_DDoS
5862,5862,1674144948.072553,Csqo123jtsh3H5NSe9,192.168.137.205,42720,192.168.137.1,53,udp,dns,0.251394,36,52,SF,T,T,0,Dd,1,64,1,80,-,Mirai_DDoS
5863,5863,1674144948.333675,CJb9cl4vwKdJCTlOkg,192.168.137.205,54185,192.168.137.1,53,udp,dns,0.251224,35,51,SF,T,T,0,Dd,1,63,1,79,-,Mirai_DDoS
5864,5864,1674144895.585406,CN40DP2UvzxsfWExFf,192.168.137.205,3,192.168.137.1,3,icmp,-,2.802322,160,0,OTH,T,T,0,-,2,216,0,0,-,Mirai_DDoS
5865,5865,1674144898.853564,CMOFxX2tRoFDIkc1X7,fe80::ea1b:69ff:fef8:d6e6,546,ff02::1:2,547,udp,-,-,-,-,S0,T,F,0,D,1,187,0,0,-,Mirai_DDoS
5866,5866,1674144951.23184,C6PIMs1WuWutA1IC2d,192.168.137.237,34685,8.8.8.8,53,udp,dns,0.297695,53,166,SF,T,F,0,Dd,1,81,1,194,-,Mirai_DDoS
5867,5867,1674144901.986631,CDMwUe4jMywkpzky3g,192.168.137.205,60553,10.0.0.1,123,udp,ntp,-,-,-,S0,T,T,0,D,1,76,0,0,-,Mirai_DDoS
